"","date","hits","keyword","geo","time","gprop","category"
"1093",2017-09-24,16,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1094",2017-10-01,65,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1095",2017-10-08,32,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1096",2017-10-15,32,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1097",2017-10-22,16,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1098",2017-10-29,16,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1099",2017-11-05,0,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1100",2017-11-12,31,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1101",2017-11-19,0,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1102",2017-11-26,16,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1103",2017-12-03,16,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1104",2017-12-10,0,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1105",2017-12-17,33,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1106",2017-12-24,35,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1107",2017-12-31,49,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1108",2018-01-07,31,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1109",2018-01-14,15,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1110",2018-01-21,30,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1111",2018-01-28,61,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1112",2018-02-04,31,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1113",2018-02-11,31,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1114",2018-02-18,30,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1115",2018-02-25,0,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1116",2018-03-04,15,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1117",2018-03-11,0,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1118",2018-03-18,15,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1119",2018-03-25,63,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1120",2018-04-01,16,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1121",2018-04-08,15,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1122",2018-04-15,15,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1123",2018-04-22,15,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1124",2018-04-29,62,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1125",2018-05-06,15,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1126",2018-05-13,31,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1127",2018-05-20,0,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1128",2018-05-27,0,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1129",2018-06-03,16,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1130",2018-06-10,15,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1131",2018-06-17,15,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1132",2018-06-24,0,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1133",2018-07-01,15,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1134",2018-07-08,30,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1135",2018-07-15,0,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1136",2018-07-22,31,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1137",2018-07-29,15,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1138",2018-08-05,30,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1139",2018-08-12,46,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1140",2018-08-19,31,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1141",2018-08-26,15,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1142",2018-09-02,30,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1143",2018-09-09,30,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1144",2018-09-16,30,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1145",2018-09-23,30,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1146",2018-09-30,0,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1147",2018-10-07,60,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1148",2018-10-14,31,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1149",2018-10-21,90,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1150",2018-10-28,31,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1151",2018-11-04,0,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1152",2018-11-11,45,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1153",2018-11-18,46,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1154",2018-11-25,30,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1155",2018-12-02,30,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1156",2018-12-09,0,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1157",2018-12-16,46,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1158",2018-12-23,50,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1159",2018-12-30,48,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1160",2019-01-06,45,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1161",2019-01-13,0,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1162",2019-01-20,0,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1163",2019-01-27,29,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1164",2019-02-03,44,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1165",2019-02-10,43,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1166",2019-02-17,0,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1167",2019-02-24,58,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1168",2019-03-03,45,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1169",2019-03-10,29,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1170",2019-03-17,15,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1171",2019-03-24,30,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1172",2019-03-31,45,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1173",2019-04-07,15,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1174",2019-04-14,0,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1175",2019-04-21,15,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1176",2019-04-28,15,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1177",2019-05-05,44,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1178",2019-05-12,30,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1179",2019-05-19,29,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1180",2019-05-26,15,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1181",2019-06-02,44,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1182",2019-06-09,15,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1183",2019-06-16,15,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1184",2019-06-23,0,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1185",2019-06-30,44,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1186",2019-07-07,0,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1187",2019-07-14,30,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1188",2019-07-21,15,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1189",2019-07-28,0,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1190",2019-08-04,45,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1191",2019-08-11,45,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1192",2019-08-18,15,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1193",2019-08-25,0,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1194",2019-09-01,42,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1195",2019-09-08,14,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1196",2019-09-15,28,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1197",2019-09-22,28,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1198",2019-09-29,28,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1199",2019-10-06,28,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1200",2019-10-13,14,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1201",2019-10-20,14,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1202",2019-10-27,42,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1203",2019-11-03,28,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1204",2019-11-10,41,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1205",2019-11-17,28,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1206",2019-11-24,41,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1207",2019-12-01,27,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1208",2019-12-08,28,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1209",2019-12-15,28,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1210",2019-12-22,61,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1211",2019-12-29,44,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1212",2020-01-05,0,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1213",2020-01-12,52,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1214",2020-01-19,27,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1215",2020-01-26,40,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1216",2020-02-02,26,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1217",2020-02-09,26,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1218",2020-02-16,26,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1219",2020-02-23,51,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1220",2020-03-01,25,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1221",2020-03-08,13,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1222",2020-03-15,12,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1223",2020-03-22,0,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1224",2020-03-29,0,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1225",2020-04-05,0,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1226",2020-04-12,36,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1227",2020-04-19,36,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1228",2020-04-26,36,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1229",2020-05-03,48,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1230",2020-05-10,0,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1231",2020-05-17,0,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1232",2020-05-24,0,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1233",2020-05-31,36,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1234",2020-06-07,36,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1235",2020-06-14,37,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1236",2020-06-21,13,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1237",2020-06-28,13,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1238",2020-07-05,25,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1239",2020-07-12,52,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1240",2020-07-19,52,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1241",2020-07-26,13,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1242",2020-08-02,26,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1243",2020-08-09,26,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1244",2020-08-16,13,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1245",2020-08-23,25,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1246",2020-08-30,12,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1247",2020-09-06,25,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1248",2020-09-13,25,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1249",2020-09-20,12,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1250",2020-09-27,38,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1251",2020-10-04,13,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1252",2020-10-11,27,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1253",2020-10-18,67,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1254",2020-10-25,27,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1255",2020-11-01,37,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1256",2020-11-08,26,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1257",2020-11-15,39,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1258",2020-11-22,40,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1259",2020-11-29,39,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1260",2020-12-06,13,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1261",2020-12-13,53,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1262",2020-12-20,29,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1263",2020-12-27,56,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1264",2021-01-03,40,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1265",2021-01-10,66,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1266",2021-01-17,0,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1267",2021-01-24,39,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1268",2021-01-31,52,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1269",2021-02-07,13,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1270",2021-02-14,66,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1271",2021-02-21,26,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1272",2021-02-28,26,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1273",2021-03-07,0,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1274",2021-03-14,49,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1275",2021-03-21,13,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1276",2021-03-28,14,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1277",2021-04-04,26,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1278",2021-04-11,0,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1279",2021-04-18,52,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1280",2021-04-25,26,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1281",2021-05-02,26,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1282",2021-05-09,40,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1283",2021-05-16,13,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1284",2021-05-23,13,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1285",2021-05-30,68,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1286",2021-06-06,27,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1287",2021-06-13,53,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1288",2021-06-20,27,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1289",2021-06-27,14,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1290",2021-07-04,28,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1291",2021-07-11,69,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1292",2021-07-18,43,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1293",2021-07-25,27,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1294",2021-08-01,14,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1295",2021-08-08,55,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1296",2021-08-15,68,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1297",2021-08-22,43,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1298",2021-08-29,57,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1299",2021-09-05,59,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1300",2021-09-12,100,"BOA lace","world","2016-09-21 2021-09-21","web",0
"1301",2016-09-25,0,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1302",2016-10-02,20,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1303",2016-10-09,20,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1304",2016-10-16,0,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1305",2016-10-23,20,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1306",2016-10-30,0,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1307",2016-11-06,39,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1308",2016-11-13,60,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1309",2016-11-20,20,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1310",2016-11-27,19,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1311",2016-12-04,0,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1312",2016-12-11,19,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1313",2016-12-18,20,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1314",2016-12-25,0,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1315",2017-01-01,0,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1316",2017-01-08,37,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1317",2017-01-15,37,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1318",2017-01-22,19,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1319",2017-01-29,18,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1320",2017-02-05,0,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1321",2017-02-12,37,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1322",2017-02-19,37,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1323",2017-02-26,36,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1324",2017-03-05,18,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1325",2017-03-12,0,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1326",2017-03-19,0,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1327",2017-03-26,37,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1328",2017-04-02,0,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1329",2017-04-09,19,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1330",2017-04-16,0,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1331",2017-04-23,18,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1332",2017-04-30,37,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1333",2017-05-07,0,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1334",2017-05-14,0,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1335",2017-05-21,0,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1336",2017-05-28,20,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1337",2017-06-04,0,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1338",2017-06-11,20,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1339",2017-06-18,0,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1340",2017-06-25,0,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1341",2017-07-02,0,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1342",2017-07-09,0,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1343",2017-07-16,40,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1344",2017-07-23,0,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1345",2017-07-30,19,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1346",2017-08-06,0,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1347",2017-08-13,19,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1348",2017-08-20,19,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1349",2017-08-27,19,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1350",2017-09-03,37,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1351",2017-09-10,19,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1352",2017-09-17,0,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1353",2017-09-24,0,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1354",2017-10-01,0,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1355",2017-10-08,37,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1356",2017-10-15,37,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1357",2017-10-22,18,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1358",2017-10-29,18,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1359",2017-11-05,36,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1360",2017-11-12,0,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1361",2017-11-19,0,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1362",2017-11-26,0,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1363",2017-12-03,0,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1364",2017-12-10,0,"BOA laces","world","2016-09-21 2021-09-21","web",0
"1365",2017-12-17,19,"BOA laces","world","2016-09-21 2021-09-21","web",0
